image_id,correct,generate
/home/forte/users/nishida/outputs/22954-3.png,A large sliced pizza on a dining table.,"a large pizza is sitting atop a dining table, with several toppings. [SEP]"
/home/forte/users/nishida/outputs/22955-1.png,a man in a suit carries a travel bag ,a man in a suit case and tie is standing outside [SEP]
/home/forte/users/nishida/outputs/22955-2.png,a man in a suit carries a travel bag ,a man is wearing a suit case and tie [SEP]
/home/forte/users/nishida/outputs/22955-3.png,a man in a suit carries a travel bag ,a man in a suit case and tie walking past a wall with a bag on it. [SEP]
/home/forte/users/nishida/outputs/22956-1.png,A man pouring drinks for a group of people in line.,people are standing in a room with beverages on a table. [SEP]
/home/forte/users/nishida/outputs/22956-2.png,A man pouring drinks for a group of people in line.,a man serving a few people a few people a street and a person standing by [SEP]
/home/forte/users/nishida/outputs/22956-3.png,A man pouring drinks for a group of people in line.,a man standing in front of a table with a beverages on it. [SEP]
/home/forte/users/nishida/outputs/22957-1.png,A large white bed colored with a purple light in a bedroom.,a bedroom with a bed made up in a purple comforter [SEP]
/home/forte/users/nishida/outputs/22957-2.png,A large white bed colored with a purple light in a bedroom.,a tidy bedroom with a bed with a purple bedspread. [SEP]
/home/forte/users/nishida/outputs/22957-3.png,A large white bed colored with a purple light in a bedroom.,a tidy bedroom with a purple wall and a wooden bed with a white sheets. [SEP]
/home/forte/users/nishida/outputs/22958-1.png,A woman in a green sweater holding a cup. ,a woman in a green sweater holding a yellow frisbee. [SEP]
/home/forte/users/nishida/outputs/22958-2.png,A woman in a green sweater holding a cup. ,a woman in a green sweater holding a yellow cup of coffee. [SEP]
/home/forte/users/nishida/outputs/22958-3.png,A woman in a green sweater holding a cup. ,a woman in a green hoodie standing in front of a wooden table with a bottle on the floor. [SEP]
/home/forte/users/nishida/outputs/22959-1.png,A baseball player holding a bat while standing next to a base.,a baseball player throwing a baseball and his glove on his other hand [SEP]
/home/forte/users/nishida/outputs/22959-2.png,A baseball player holding a bat while standing next to a base.,a man holding a baseball bat on a field. [SEP]
/home/forte/users/nishida/outputs/22959-3.png,A baseball player holding a bat while standing next to a base.,a baseball player holding a bat on a field. [SEP]
/home/forte/users/nishida/outputs/22960-1.png,A person that is riding a surfboard in the water.,a person on a surfboard riding a wave. [SEP]
/home/forte/users/nishida/outputs/22960-2.png,A person that is riding a surfboard in the water.,a woman riding on top of a wave on a surfboard. [SEP]
/home/forte/users/nishida/outputs/22960-3.png,A person that is riding a surfboard in the water.,a woman riding on top of a wave on a surfboard. [SEP]
/home/forte/users/nishida/outputs/22961-1.png,A man wearing overalls is flying a kite.,a person in a large field flying a kite [SEP]
/home/forte/users/nishida/outputs/22961-2.png,A man wearing overalls is flying a kite.,a man holding a parachute while standing in a field. [SEP]
/home/forte/users/nishida/outputs/22961-3.png,A man wearing overalls is flying a kite.,two people in the grass playing kites [SEP]
/home/forte/users/nishida/outputs/22962-1.png,A small plate with steak and broccoli on it.,"a plate filled with meat, broccoli and rice. [SEP]"
/home/forte/users/nishida/outputs/22962-2.png,A small plate with steak and broccoli on it.,"a white plate topped with meat, broccoli and a fork. [SEP]"
/home/forte/users/nishida/outputs/22962-3.png,A small plate with steak and broccoli on it.,a meat and broccoli on a plate with a fork. [SEP]
/home/forte/users/nishida/outputs/22963-1.png,"Modern living room with two chairs, a three bay window and fireplace.",a living room with a fire place and white couches. [SEP]
/home/forte/users/nishida/outputs/22963-2.png,"Modern living room with two chairs, a three bay window and fireplace.",a living room with a fire place and some furniture inside of it [SEP]
/home/forte/users/nishida/outputs/22963-3.png,"Modern living room with two chairs, a three bay window and fireplace.",a living room with a wooden table in the center [SEP]
/home/forte/users/nishida/outputs/22964-1.png,"A work truck, train, and ship in the background.",a harbor with a ship in the background and other ships in the water. [SEP]
/home/forte/users/nishida/outputs/22964-2.png,"A work truck, train, and ship in the background.",a cargo train that is traveling down the tracks. [SEP]
/home/forte/users/nishida/outputs/22964-3.png,"A work truck, train, and ship in the background.",a stop light with some construction trucks working on a train [SEP]
/home/forte/users/nishida/outputs/22965-1.png,an image of a motorcycle on the street,a close up of a motor cycle handle and a car [SEP]
/home/forte/users/nishida/outputs/22965-2.png,an image of a motorcycle on the street,a motorcycle riding down a street with a person. [SEP]
/home/forte/users/nishida/outputs/22965-3.png,an image of a motorcycle on the street,a person next to a parked motorcycle near a building [SEP]
/home/forte/users/nishida/outputs/22966-1.png,The contents of a hand bag laid out on a bandana.,a few pieces of luggage and other items on a wooden floor. [SEP]
/home/forte/users/nishida/outputs/22966-2.png,The contents of a hand bag laid out on a bandana.,a mirror and scissors laying on a towel on a table. [SEP]
/home/forte/users/nishida/outputs/22966-3.png,The contents of a hand bag laid out on a bandana.,a purse and items from the inside of the purse arranged on a table top. [SEP]
/home/forte/users/nishida/outputs/22967-1.png,A garbage truck driving up a residential street.,a dump truck is shown on the side of the street. [SEP]
/home/forte/users/nishida/outputs/22967-2.png,A garbage truck driving up a residential street.,a garbage truck driving by a building on the street. [SEP]
/home/forte/users/nishida/outputs/22967-3.png,A garbage truck driving up a residential street.,a garbage truck driving by a building on the street. [SEP]
/home/forte/users/nishida/outputs/22968-1.png,A group of people walking around a busy mall.,people in a mall waiting in a checkout line. [SEP]
/home/forte/users/nishida/outputs/22968-2.png,A group of people walking around a busy mall.,people in a mall waiting in a checkout line. [SEP]
/home/forte/users/nishida/outputs/22968-3.png,A group of people walking around a busy mall.,people in a mall waiting in a checkout line. [SEP]
/home/forte/users/nishida/outputs/22969-1.png,"A picture of a burger, ketchup and fires.",a food dish on a table with a bite taken out of the hamburger. [SEP]
/home/forte/users/nishida/outputs/22969-2.png,"A picture of a burger, ketchup and fires.",a plate of food with a bite of burger and fries. [SEP]
/home/forte/users/nishida/outputs/22969-3.png,"A picture of a burger, ketchup and fires.",this looks like a burger with decorative ketchup and mustard. [SEP]
/home/forte/users/nishida/outputs/22970-1.png,"a bathroom with a sink, cabinets and a mirror.",a bathroom with a toilet and a stand up shower [SEP]
/home/forte/users/nishida/outputs/22970-2.png,"a bathroom with a sink, cabinets and a mirror.",a bathroom with a marble counter top and a sink. [SEP]
/home/forte/users/nishida/outputs/22970-3.png,"a bathroom with a sink, cabinets and a mirror.",a bathroom with a large white bath tub and a large sink. [SEP]
/home/forte/users/nishida/outputs/22971-1.png,A tray with two hamburgers and fries ,a tray of french fries and some hotdogs in a bun with ketchup and mustard [SEP]
/home/forte/users/nishida/outputs/22971-2.png,A tray with two hamburgers and fries ,a tray with a burger and fries on it [SEP]
/home/forte/users/nishida/outputs/22971-3.png,A tray with two hamburgers and fries ,a tray with a burger and fries on it [SEP]
/home/forte/users/nishida/outputs/22972-1.png,An airplane bathroom has warning signs on the toilet and the wall.,there are two urinals in a public bathroom [SEP]
/home/forte/users/nishida/outputs/22972-2.png,An airplane bathroom has warning signs on the toilet and the wall.,a sign on the side of a road near a building. [SEP]
/home/forte/users/nishida/outputs/22972-3.png,An airplane bathroom has warning signs on the toilet and the wall.,a sign on a wall indicating the direction of a bus [SEP]
/home/forte/users/nishida/outputs/22973-1.png,A front view of a landed airplane at an airport as the sun rises. ,an airplane jet at rest on a cement tarmac. [SEP]
/home/forte/users/nishida/outputs/22973-2.png,A front view of a landed airplane at an airport as the sun rises. ,a view of an airplane sitting on the runway. [SEP]
/home/forte/users/nishida/outputs/22973-3.png,A front view of a landed airplane at an airport as the sun rises. ,a jet airplane sitting stationary in the airport [SEP]
/home/forte/users/nishida/outputs/22974-1.png,a person sitting on a ledge outside of a building,a person on a surfboard on a ledge with a city in the background. [SEP]
/home/forte/users/nishida/outputs/22974-2.png,a person sitting on a ledge outside of a building,a person on a ledge near a building [SEP]
/home/forte/users/nishida/outputs/22974-3.png,a person sitting on a ledge outside of a building,a man sitting on top of a building with a a throwing frisbee. [SEP]
/home/forte/users/nishida/outputs/22975-1.png,A little boy that is sitting on a bench.,a little boy sitting on a wooden bench. [SEP]
/home/forte/users/nishida/outputs/22975-2.png,A little boy that is sitting on a bench.,a young child sitting on a bench in a park. [SEP]
/home/forte/users/nishida/outputs/22975-3.png,A little boy that is sitting on a bench.,a small kid is sitting on a wooden bench [SEP]
/home/forte/users/nishida/outputs/22976-1.png,A man wearing a stripe shirt and a yellow neck tie.,a man in a yellow tie and a tie around his neck. [SEP]
/home/forte/users/nishida/outputs/22976-2.png,A man wearing a stripe shirt and a yellow neck tie.,a man in a yellow tie posing for a picture. [SEP]
/home/forte/users/nishida/outputs/22976-3.png,A man wearing a stripe shirt and a yellow neck tie.,a man wearing a tie and a shirt. [SEP]
/home/forte/users/nishida/outputs/22977-1.png,"An unfinished sandwich with butter, tomatoes, and other items.",a large sandwich on a metal tray near a window. [SEP]
/home/forte/users/nishida/outputs/22977-2.png,"An unfinished sandwich with butter, tomatoes, and other items.",a cutting board with a sandwich and vegetables on it [SEP]
/home/forte/users/nishida/outputs/22977-3.png,"An unfinished sandwich with butter, tomatoes, and other items.",a half eaten sandwich on a plate with a pirate face sticking out. [SEP]
/home/forte/users/nishida/outputs/22978-1.png,Two giraffe standing next to each other near trees.,a couple of giraffe standing next to each other. [SEP]
/home/forte/users/nishida/outputs/22978-2.png,Two giraffe standing next to each other near trees.,a group of giraffes eating bark off trees. [SEP]
/home/forte/users/nishida/outputs/22978-3.png,Two giraffe standing next to each other near trees.,two giraffes standing next to each other in a grassy area at the zoo. [SEP]
/home/forte/users/nishida/outputs/22979-1.png,A parachute is flying through the evening sky,"a person is in the air, holding onto a parachute over a body of water. [SEP]"
/home/forte/users/nishida/outputs/22979-2.png,A parachute is flying through the evening sky,a people are flying a kite in the sky. [SEP]
/home/forte/users/nishida/outputs/22979-3.png,A parachute is flying through the evening sky,a person is flying a kite at sunset. [SEP]
/home/forte/users/nishida/outputs/22980-1.png,A train travelling near an empty platform. ,a train that is sitting in a station. [SEP]
/home/forte/users/nishida/outputs/22980-2.png,A train travelling near an empty platform. ,a train that is sitting in a station. [SEP]
/home/forte/users/nishida/outputs/22980-3.png,A train travelling near an empty platform. ,a old train station with trains on the tracks. [SEP]
/home/forte/users/nishida/outputs/22981-1.png,A woman with a tennis outfit on holding a tennis racket,a person holding a tennis racquet on a tennis court. [SEP]
/home/forte/users/nishida/outputs/22981-2.png,A woman with a tennis outfit on holding a tennis racket,a female tennis player is standing and looking across the court. [SEP]
/home/forte/users/nishida/outputs/22981-3.png,A woman with a tennis outfit on holding a tennis racket,a female tennis player holding her racket. [SEP]
/home/forte/users/nishida/outputs/22982-1.png,A pan on the stove with some broccoli in it cooking.,a broccoli and green vegetables in a pan on the stove top [SEP]
/home/forte/users/nishida/outputs/22982-2.png,A pan on the stove with some broccoli in it cooking.,a broccoli is cooking in the pan on the stove top. [SEP]
/home/forte/users/nishida/outputs/22982-3.png,A pan on the stove with some broccoli in it cooking.,a food dish that includes broccoli and meat. [SEP]
/home/forte/users/nishida/outputs/22983-1.png,An adult cat laying in a bathroom sink.,a cat laying in a bathroom sink under a faucet. [SEP]
/home/forte/users/nishida/outputs/22983-2.png,An adult cat laying in a bathroom sink.,a cat putting its head in a toilet pit [SEP]
/home/forte/users/nishida/outputs/22983-3.png,An adult cat laying in a bathroom sink.,a cat laying in a bathroom sink under a faucet. [SEP]
/home/forte/users/nishida/outputs/22984-1.png,A motorcyclist in a helmet is posing next to the parked motorcycle.,a man in a jacket sitting on a motorcycle next to a car. [SEP]
/home/forte/users/nishida/outputs/22984-2.png,A motorcyclist in a helmet is posing next to the parked motorcycle.,a motorcycle rider is standing near a motorcycle in a parking lot. [SEP]
/home/forte/users/nishida/outputs/22984-3.png,A motorcyclist in a helmet is posing next to the parked motorcycle.,a person wearing motorcycle gear riding a motorcycle. [SEP]
/home/forte/users/nishida/outputs/22985-1.png,A man and lady are looking at a cell phone.,a man posing next to a woman on her phone [SEP]
/home/forte/users/nishida/outputs/22985-2.png,A man and lady are looking at a cell phone.,a man that is standing holding a phone in his hand. [SEP]
/home/forte/users/nishida/outputs/22985-3.png,A man and lady are looking at a cell phone.,a man that is sitting next to a woman. [SEP]
/home/forte/users/nishida/outputs/22986-1.png,a brick wall connected to a security gate that has several signs on it,a brick wall is shown in this picture. [SEP]
/home/forte/users/nishida/outputs/22986-2.png,a brick wall connected to a security gate that has several signs on it,a sign in front of a building on a street sign [SEP]
/home/forte/users/nishida/outputs/22986-3.png,a brick wall connected to a security gate that has several signs on it,a sign is shown over the other signs. [SEP]
/home/forte/users/nishida/outputs/22987-1.png,Airplane on the runway with the sun reflecting down.,a small airplane on a small tarmac with a sky background [SEP]
/home/forte/users/nishida/outputs/22987-2.png,Airplane on the runway with the sun reflecting down.,a small airplane on a runway with a sky background [SEP]
/home/forte/users/nishida/outputs/22987-3.png,Airplane on the runway with the sun reflecting down.,an airplane taking off at an airport in front of a lake. [SEP]
/home/forte/users/nishida/outputs/22988-1.png,A father and son ride waves while using a body board in the ocean.,a man in the water on a surf board with a sail [SEP]
/home/forte/users/nishida/outputs/22988-2.png,A father and son ride waves while using a body board in the ocean.,a man in a wet suit riding a wave on a surfboard. [SEP]
/home/forte/users/nishida/outputs/22988-3.png,A father and son ride waves while using a body board in the ocean.,a boy on a body board with a surfer standing in the water behind. [SEP]
/home/forte/users/nishida/outputs/22989-1.png,A person standing on a wii board with a wii remote in his hand,a person standing on a balance board playing nintendo wii [SEP]
/home/forte/users/nishida/outputs/22989-2.png,A person standing on a wii board with a wii remote in his hand,a man in a shirt being filmed playing wii [SEP]
/home/forte/users/nishida/outputs/22989-3.png,A person standing on a wii board with a wii remote in his hand,a man holding a wii controller in a living room. [SEP]
/home/forte/users/nishida/outputs/22990-1.png,A tennis player stands with his racquet at the baseline.,"a man playing tennis, about to hit a ball with his racket. [SEP]"
/home/forte/users/nishida/outputs/22990-2.png,A tennis player stands with his racquet at the baseline.,a man on a tennis court is holding a racquet. [SEP]
/home/forte/users/nishida/outputs/22990-3.png,A tennis player stands with his racquet at the baseline.,a tennis player standing on a clay court looking with his racket. [SEP]
/home/forte/users/nishida/outputs/22991-1.png,some tennis players are standing on a green court,four women lined up on a tennis court playing tennis. [SEP]
/home/forte/users/nishida/outputs/22991-2.png,some tennis players are standing on a green court,a girl is playing tennis on a tennis court. [SEP]
/home/forte/users/nishida/outputs/22991-3.png,some tennis players are standing on a green court,people are on the tennis court watching a match. [SEP]
/home/forte/users/nishida/outputs/22992-1.png,A Lufthansa airline flight flying in the sky.,a airplane that is flying through the air [SEP]
/home/forte/users/nishida/outputs/22992-2.png,A Lufthansa airline flight flying in the sky.,an airplane is flying across the cloudless sky. [SEP]
/home/forte/users/nishida/outputs/22992-3.png,A Lufthansa airline flight flying in the sky.,a large british airway jet sitting on top of a tarmac. [SEP]
/home/forte/users/nishida/outputs/22993-1.png,Two people with skateboards are laying in the snow.,two people on skate boards on a snowy surface [SEP]
/home/forte/users/nishida/outputs/22993-2.png,Two people with skateboards are laying in the snow.,a couple of people riding snowboards on a snow covered street. [SEP]
/home/forte/users/nishida/outputs/22993-3.png,Two people with skateboards are laying in the snow.,a person on a skateboard on a snowy ground in a city. [SEP]
/home/forte/users/nishida/outputs/22994-1.png,A skateboarder flips his board near outdoor stairs.,a man is going to ride his skatboard on the ramp [SEP]
/home/forte/users/nishida/outputs/22994-2.png,A skateboarder flips his board near outdoor stairs.,a skateboard park with many people on their boards. [SEP]
/home/forte/users/nishida/outputs/22994-3.png,A skateboarder flips his board near outdoor stairs.,a skateboarder makes a jump down three steps. [SEP]
/home/forte/users/nishida/outputs/22995-1.png,A double level bus on a street driving through a construction area.,a bus with antennas is making its way down the street. [SEP]
/home/forte/users/nishida/outputs/22995-2.png,A double level bus on a street driving through a construction area.,a bus with a construction site on the side of it [SEP]
/home/forte/users/nishida/outputs/22995-3.png,A double level bus on a street driving through a construction area.,a bus with a basket on the front passing through a street. [SEP]
/home/forte/users/nishida/outputs/22996-1.png,A teenaged boy lounges on a ledge in a small white bathroom.,a young boy sitting on a toilet in a bathroom. [SEP]
/home/forte/users/nishida/outputs/22996-2.png,A teenaged boy lounges on a ledge in a small white bathroom.,a young man sitting on a toilet in a bathroom. [SEP]
/home/forte/users/nishida/outputs/22996-3.png,A teenaged boy lounges on a ledge in a small white bathroom.,boy holding a skateboard in a bathroom. [SEP]
/home/forte/users/nishida/outputs/22997-1.png,A food processor that is making something green.,a kitchen floor blender and a green apple on a counter [SEP]
/home/forte/users/nishida/outputs/22997-2.png,A food processor that is making something green.,a blender filled with green peas next to a large pile of garbage. [SEP]
/home/forte/users/nishida/outputs/22997-3.png,A food processor that is making something green.,a couple of blenders that are on a green counter [SEP]
/home/forte/users/nishida/outputs/22998-1.png,A lot of umbrellas on top of a store.,a bunch of different color umbrellas in the air [SEP]
/home/forte/users/nishida/outputs/22998-2.png,A lot of umbrellas on top of a store.,the big building has a bunch of umbrellas in it [SEP]
/home/forte/users/nishida/outputs/22998-3.png,A lot of umbrellas on top of a store.,a bunch of different color umbrellas in the air [SEP]
/home/forte/users/nishida/outputs/22999-1.png,A white toilet sitting next to a  white sink in a bathroom.,"a dark bathroom has a sink, toilet, and bathtub. [SEP]"
/home/forte/users/nishida/outputs/22999-2.png,A white toilet sitting next to a  white sink in a bathroom.,a white toilet sitting next to a bathroom sink. [SEP]
/home/forte/users/nishida/outputs/22999-3.png,A white toilet sitting next to a  white sink in a bathroom.,a white toilet sitting next to a sink and two other toilets. [SEP]
/home/forte/users/nishida/outputs/23000-1.png,A man is sitting on a street curb looking at his cell phone. ,a man sitting on a curb looking at his cell phone. [SEP]
/home/forte/users/nishida/outputs/23000-2.png,A man is sitting on a street curb looking at his cell phone. ,a man sitting on a step talking on a phone. [SEP]
/home/forte/users/nishida/outputs/23000-3.png,A man is sitting on a street curb looking at his cell phone. ,a man sitting on a curb looking at his cell phone. [SEP]
/home/forte/users/nishida/outputs/23001-1.png,A dog is sitting under a stone arch,a dog sitting on a stone surface next to a stone building [SEP]
/home/forte/users/nishida/outputs/23001-2.png,A dog is sitting under a stone arch,a dog sits on a stone building with a stone door [SEP]
/home/forte/users/nishida/outputs/23001-3.png,A dog is sitting under a stone arch,a white and brown dog standing behind a stone building. [SEP]
/home/forte/users/nishida/outputs/23002-1.png,A man is holding another man's hand with scissors.,a person with a pair of scissors and a wine opener leaning on each other. [SEP]
/home/forte/users/nishida/outputs/23002-2.png,A man is holding another man's hand with scissors.,a man holding a pair of clear plastic scissors to his face. [SEP]
/home/forte/users/nishida/outputs/23002-3.png,A man is holding another man's hand with scissors.,a man holding a pair of clear scissors. [SEP]
/home/forte/users/nishida/outputs/23003-1.png,She's checking text messages on a cold afternoon,a young woman using a cell phone is standing by a tree. [SEP]
/home/forte/users/nishida/outputs/23003-2.png,She's checking text messages on a cold afternoon,a young woman is sitting on the snow looking at a cell phone. [SEP]
/home/forte/users/nishida/outputs/23003-3.png,She's checking text messages on a cold afternoon,a woman is sitting on a wooden bench [SEP]
/home/forte/users/nishida/outputs/23004-1.png,A kitchen counter with a magnetic knife strip on the wall.,a kitchen with some stoves a sink and some cabinets [SEP]
/home/forte/users/nishida/outputs/23004-2.png,A kitchen counter with a magnetic knife strip on the wall.,a kitchen counter with spices and glasses on it [SEP]
/home/forte/users/nishida/outputs/23004-3.png,A kitchen counter with a magnetic knife strip on the wall.,a kitchen counter a sink and a counter [SEP]
/home/forte/users/nishida/outputs/23005-1.png,one sheep with two other sheep behind a fence,three sheep standing behind a metal fence in the grass. [SEP]
/home/forte/users/nishida/outputs/23005-2.png,one sheep with two other sheep behind a fence,a sheep standing inside of a fenced in field. [SEP]
/home/forte/users/nishida/outputs/23005-3.png,one sheep with two other sheep behind a fence,a pair of sheep are standing in a field. [SEP]
/home/forte/users/nishida/outputs/23006-1.png,A couple of Clydesdale Horses with harnesses on their heads.,a couple of horses standing next to each other. [SEP]
/home/forte/users/nishida/outputs/23006-2.png,A couple of Clydesdale Horses with harnesses on their heads.,a group of horse statues standing in a field [SEP]
/home/forte/users/nishida/outputs/23006-3.png,A couple of Clydesdale Horses with harnesses on their heads.,two little horses are wearing their horse gear. [SEP]
/home/forte/users/nishida/outputs/23007-1.png,A laptop computer sitting on top of a wooden table.,a laptop computer sitting on top of a wooden desk. [SEP]
/home/forte/users/nishida/outputs/23007-2.png,A laptop computer sitting on top of a wooden table.,a laptop computer sitting on top of a wooden table. [SEP]
/home/forte/users/nishida/outputs/23007-3.png,A laptop computer sitting on top of a wooden table.,a table using a laptop computer on top of it [SEP]
/home/forte/users/nishida/outputs/23008-1.png,A couple of motor scooters parked next to a van.,a scooter with a lot of mirrors parked on the side of the road [SEP]
/home/forte/users/nishida/outputs/23008-2.png,A couple of motor scooters parked next to a van.,a scooter with a lot of mirrors parked on the side of the road [SEP]
/home/forte/users/nishida/outputs/23008-3.png,A couple of motor scooters parked next to a van.,two motorbikes are parked outside the outside door. [SEP]
/home/forte/users/nishida/outputs/23009-1.png,Man on surfboard in ocean surfing with sunbeams,a person riding a wave on top of a surfboard. [SEP]
/home/forte/users/nishida/outputs/23009-2.png,Man on surfboard in ocean surfing with sunbeams,a young man riding a wave on top of a surfboard in a wave pool. [SEP]
/home/forte/users/nishida/outputs/23009-3.png,Man on surfboard in ocean surfing with sunbeams,a person riding a wave on top of a surfboard. [SEP]
/home/forte/users/nishida/outputs/23010-1.png,A little man baking bread in a tiny oven on the side of a street.,a young boy sitting on a toaster oven a street and a piece of bread [SEP]
/home/forte/users/nishida/outputs/23010-2.png,A little man baking bread in a tiny oven on the side of a street.,a child pulling a pan with a high over. [SEP]
/home/forte/users/nishida/outputs/23010-3.png,A little man baking bread in a tiny oven on the side of a street.,a man making a sandwich on top of a dirty floor. [SEP]
/home/forte/users/nishida/outputs/23011-1.png,The boy is having fun doing tricks on his skateboard.,a young boy in a black shirt riding a skateboard [SEP]
/home/forte/users/nishida/outputs/23011-2.png,The boy is having fun doing tricks on his skateboard.,a young boy in a dark blue shirt on a skateboard. [SEP]
/home/forte/users/nishida/outputs/23011-3.png,The boy is having fun doing tricks on his skateboard.,a young man is doing a trick on a skateboard [SEP]
/home/forte/users/nishida/outputs/23012-1.png,A boy peeling a carrot with a tool over a sink.,a person slicing a carrot on a cutting board in a kitchen. [SEP]
/home/forte/users/nishida/outputs/23012-2.png,A boy peeling a carrot with a tool over a sink.,a young boy is having his picture taken in the kitchen. [SEP]
/home/forte/users/nishida/outputs/23012-3.png,A boy peeling a carrot with a tool over a sink.,a child child at a counter slicing a carrot. [SEP]
/home/forte/users/nishida/outputs/23013-1.png,there is a lap top and a glass of whine on the table,a woman sitting at a table with a couple of wine glasses and a laptop. [SEP]
/home/forte/users/nishida/outputs/23013-2.png,there is a lap top and a glass of whine on the table,a table with a laptop and other office equipment [SEP]
/home/forte/users/nishida/outputs/23013-3.png,there is a lap top and a glass of whine on the table,a laptop on a desk with a person standing over it and a drink next to it. [SEP]
/home/forte/users/nishida/outputs/23014-1.png,View of donuts being made in a commercial kitchen.,a bunch of doughnuts sitting on a grill [SEP]
/home/forte/users/nishida/outputs/23014-2.png,View of donuts being made in a commercial kitchen.,a conveyor in a donut producing donuts in a donut kitchen [SEP]
/home/forte/users/nishida/outputs/23014-3.png,View of donuts being made in a commercial kitchen.,a conveyor in a donut producing donuts in a donut shop [SEP]
/home/forte/users/nishida/outputs/23015-1.png,A person surfing rough whitecaps in choppy water off a rocky coast.,a person is in the air on a surfboard above a wave. [SEP]
/home/forte/users/nishida/outputs/23015-2.png,A person surfing rough whitecaps in choppy water off a rocky coast.,a man riding a wave on top of a surfboard. [SEP]
/home/forte/users/nishida/outputs/23015-3.png,A person surfing rough whitecaps in choppy water off a rocky coast.,a man is surfing on some small ocean waves. [SEP]
/home/forte/users/nishida/outputs/23016-1.png,A skate boarder is taking a jump sideways,a skateboarder is rounding the ramp at a park. [SEP]
/home/forte/users/nishida/outputs/23016-2.png,A skate boarder is taking a jump sideways,a man on a skateboard doing a trick at a skate park. [SEP]
/home/forte/users/nishida/outputs/23016-3.png,A skate boarder is taking a jump sideways,a man is skateboarding on a concrete surface. [SEP]
/home/forte/users/nishida/outputs/23017-1.png,Women window shopping on a retail street in cold weather.,a woman is in a shop with a cell phone. [SEP]
/home/forte/users/nishida/outputs/23017-2.png,Women window shopping on a retail street in cold weather.,a group of people that are in the snow with snowboards. [SEP]
/home/forte/users/nishida/outputs/23017-3.png,Women window shopping on a retail street in cold weather.,a chanel sign sitting in front of a store. [SEP]
/home/forte/users/nishida/outputs/23018-1.png,Man sitting in majestic pose along the wall of building.,a man with glasses and a beard next to a brick wall. [SEP]
/home/forte/users/nishida/outputs/23018-2.png,Man sitting in majestic pose along the wall of building.,a man is sitting against a wall with his hands up [SEP]
/home/forte/users/nishida/outputs/23018-3.png,Man sitting in majestic pose along the wall of building.,a man sitting on a wall next to a skateboard [SEP]
/home/forte/users/nishida/outputs/23019-1.png,A kitten that has crawled inside of an open window.,a kitten sitting cautiously in a room by a window. [SEP]
/home/forte/users/nishida/outputs/23019-2.png,A kitten that has crawled inside of an open window.,a little kitty cat looks outside of a big ole window [SEP]
/home/forte/users/nishida/outputs/23019-3.png,A kitten that has crawled inside of an open window.,a kitten looking into a screen door on the side of a house. [SEP]
/home/forte/users/nishida/outputs/23020-1.png,"A bedroom has white curtains, a drawing, and green walls.",a bed with green covers and a wooden desk [SEP]
/home/forte/users/nishida/outputs/23020-2.png,"A bedroom has white curtains, a drawing, and green walls.",a bed on a green covers in a room with a white window [SEP]
/home/forte/users/nishida/outputs/23020-3.png,"A bedroom has white curtains, a drawing, and green walls.",a white bed sitting under a bathroom window. [SEP]
/home/forte/users/nishida/outputs/23021-1.png,A few men standing near some racing motorcycles.,two people and two people racing motor bikes in a parking lot. [SEP]
/home/forte/users/nishida/outputs/23021-2.png,A few men standing near some racing motorcycles.,blue motorcycles on road in front of small green poles. [SEP]
/home/forte/users/nishida/outputs/23021-3.png,A few men standing near some racing motorcycles.,a group of men standing next to a motorcycle shop [SEP]
/home/forte/users/nishida/outputs/23022-1.png,A desk with two computer monitors and a keyboard.,"a desk with two monitors, a keyboard, a mouse, headphones and a cup. [SEP]"
/home/forte/users/nishida/outputs/23022-2.png,A desk with two computer monitors and a keyboard.,two desktop computer monitors are beside a desk. [SEP]
/home/forte/users/nishida/outputs/23022-3.png,A desk with two computer monitors and a keyboard.,a chair and a desk in a room. [SEP]
/home/forte/users/nishida/outputs/23023-1.png,"A group of people flying kites in the national mall in Washington, D.C. ",a group of people flying kites against a white house. [SEP]
/home/forte/users/nishida/outputs/23023-2.png,"A group of people flying kites in the national mall in Washington, D.C. ",a bunch of people at a park flying kites [SEP]
/home/forte/users/nishida/outputs/23023-3.png,"A group of people flying kites in the national mall in Washington, D.C. ",people in a field flying their kites. [SEP]
/home/forte/users/nishida/outputs/23024-1.png,THERE IS A SIGN ON THE CORNER NEXT TO A STOP SIGN,a stop sign sits next to a street and a park bench. [SEP]
/home/forte/users/nishida/outputs/23024-2.png,THERE IS A SIGN ON THE CORNER NEXT TO A STOP SIGN,a stop sign on a pole in the city. [SEP]
/home/forte/users/nishida/outputs/23024-3.png,THERE IS A SIGN ON THE CORNER NEXT TO A STOP SIGN,a stop sign is positioned under two street signs with the name ajax. [SEP]
/home/forte/users/nishida/outputs/23025-1.png,a woman in a bathing suit standing near water taking a picture,a woman in a red top is taking a picture on the water with her cell phone. [SEP]
/home/forte/users/nishida/outputs/23025-2.png,a woman in a bathing suit standing near water taking a picture,a woman in a bikini posing on a cell phone in the water [SEP]
/home/forte/users/nishida/outputs/23025-3.png,a woman in a bathing suit standing near water taking a picture,a woman in a bikini posing on a cell phone [SEP]
/home/forte/users/nishida/outputs/23026-1.png,A vase filled with a large yellow and black sunflower and other flowers.,a large vase filled with yellow flowers sitting on a table. [SEP]
